"","station","specimenlabelid","sizeclass","preyitemid","preyspeciescode","preyspeciescommon","preyspecieslatin","number","weight_g_py","length_mm_py","lengthtype","piecewhole","comments","length_mm_pd","weight_kg_pd","year","date","count","biomass_kg","season","lat","long","stratum","bottomwatertemp_c","stratumarea_km2"
"129","NM20070901024",5,2,56013,574,"unidentified mysid","Mysidae",11,0.0526,NA,"","","",279,0.198,2007,"05-Oct-07",551,36.744,"Fall",39.738,-74.09466667,"0601",20.66,118.691
"130","NM20070901024",1,3,57881,7,"weakfish","Cynoscion regalis",2,18.4831,NA,"","","",402,0.656,2007,"05-Oct-07",551,36.744,"Fall",39.738,-74.09466667,"0601",20.66,118.691
"131","NM20070901024",10,1,39016,740,"mysid (Americamysis bigelowi)","Mysidopsis bigelowi",92,0.2832,NA,"","","",141,0.034,2007,"05-Oct-07",551,36.744,"Fall",39.738,-74.09466667,"0601",20.66,118.691
"132","NM20070901024",4,2,39007,657,"unidentified isopod","Isopoda spp.",3,0.0403,NA,"","","",311,0.304,2007,"05-Oct-07",551,36.744,"Fall",39.738,-74.09466667,"0601",20.66,118.691
"133","NM20070901025",14,3,39039,399,"common anchovies","Anchoa spp.",1,0.7134,55.9,"FL","W","",316,0.338,2007,"04-Oct-07",110,25.694,"Fall",39.81433333,-74.03033333,"0602",19.66,249.0052
"134","NM20070901025",11,3,39034,1028,"longfin inshore squid","Loligo pealeii",1,6.3087,NA,"","","",313,0.32,2007,"04-Oct-07",110,25.694,"Fall",39.81433333,-74.03033333,"0602",19.66,249.0052
"135","NM20070901025",4,1,39026,5000,"unidentified fish","Actinopterygii",1,0.0027,NA,"","","",154,0.032,2007,"04-Oct-07",110,25.694,"Fall",39.81433333,-74.03033333,"0602",19.66,249.0052
"136","NM20070901025",2,1,39025,5000,"unidentified fish","Actinopterygii",2,0.4719,NA,"","","MUSH",172,0.046,2007,"04-Oct-07",110,25.694,"Fall",39.81433333,-74.03033333,"0602",19.66,249.0052
"137","NM20070901025",9,1,39032,103,"bay anchovy","Anchoa mitchilli",1,0.7488,53.4,"FL","W","",215,0.104,2007,"04-Oct-07",110,25.694,"Fall",39.81433333,-74.03033333,"0602",19.66,249.0052
"138","NM20070901025",13,3,39037,103,"bay anchovy","Anchoa mitchilli",1,0.7178,53,"FL","W","",362,0.464,2007,"04-Oct-07",110,25.694,"Fall",39.81433333,-74.03033333,"0602",19.66,249.0052
"139","NM20070901025",1,1,39024,5000,"unidentified fish","Actinopterygii",1,0.0536,NA,"","","",190,0.068,2007,"04-Oct-07",110,25.694,"Fall",39.81433333,-74.03033333,"0602",19.66,249.0052
"140","NM20070901025",3,1,57830,5000,"unidentified fish","Actinopterygii",3,0.0556,NA,"","","",168,0.04,2007,"04-Oct-07",110,25.694,"Fall",39.81433333,-74.03033333,"0602",19.66,249.0052
"141","NM20070901025",12,3,39035,5000,"unidentified fish","Actinopterygii",1,0.4899,NA,"","","MUSH",329,0.346,2007,"04-Oct-07",110,25.694,"Fall",39.81433333,-74.03033333,"0602",19.66,249.0052
"142","NM20070901025",15,3,39040,5000,"unidentified fish","Actinopterygii",1,1.3464,NA,"","","",313,0.304,2007,"04-Oct-07",110,25.694,"Fall",39.81433333,-74.03033333,"0602",19.66,249.0052
"143","NM20070901025",14,3,39038,5000,"unidentified fish","Actinopterygii",3,0.6465,NA,"","","BONES AND MUSH",316,0.338,2007,"04-Oct-07",110,25.694,"Fall",39.81433333,-74.03033333,"0602",19.66,249.0052
"144","NM20070901025",5,1,39028,998,"no catch","no catch",NA,NA,NA,"","","",154,0.03,2007,"04-Oct-07",110,25.694,"Fall",39.81433333,-74.03033333,"0602",19.66,249.0052
"145","NM20070901025",11,3,39033,103,"bay anchovy","Anchoa mitchilli",1,1.0391,NA,"","","MUSH",313,0.32,2007,"04-Oct-07",110,25.694,"Fall",39.81433333,-74.03033333,"0602",19.66,249.0052
"146","NM20070901025",6,2,39029,998,"no catch","no catch",NA,NA,NA,"","","",268,0.192,2007,"04-Oct-07",110,25.694,"Fall",39.81433333,-74.03033333,"0602",19.66,249.0052
"147","NM20070901025",7,2,39030,998,"no catch","no catch",NA,NA,NA,"","","",256,0.154,2007,"04-Oct-07",110,25.694,"Fall",39.81433333,-74.03033333,"0602",19.66,249.0052
"148","NM20070901025",12,3,39036,103,"bay anchovy","Anchoa mitchilli",1,0.8296,49.2,"FL","W","",329,0.346,2007,"04-Oct-07",110,25.694,"Fall",39.81433333,-74.03033333,"0602",19.66,249.0052
"149","NM20070901025",8,2,39031,5000,"unidentified fish","Actinopterygii",1,0.1582,NA,"","","MUSH",263,0.184,2007,"04-Oct-07",110,25.694,"Fall",39.81433333,-74.03033333,"0602",19.66,249.0052
"150","NM20070901025",4,1,39027,612,"lady crab","Ovalipes ocellatus",1,0.0071,NA,"","","",154,0.032,2007,"04-Oct-07",110,25.694,"Fall",39.81433333,-74.03033333,"0602",19.66,249.0052
"151","NM20070901025",10,1,57831,998,"no catch","no catch",NA,NA,NA,"","","EMPTY",214,0.116,2007,"04-Oct-07",110,25.694,"Fall",39.81433333,-74.03033333,"0602",19.66,249.0052
"152","NM20070901028",14,1,39085,574,"unidentified mysid","Mysidae",11,0.043,NA,"","","",190,0.058,2007,"05-Oct-07",915,93.36,"Fall",39.5965,-74.176,"0701",20.27,293.8968
"153","NM20070901028",5,2,39059,103,"bay anchovy","Anchoa mitchilli",1,1.0243,58.1,"FL","W","",249,0.168,2007,"05-Oct-07",915,93.36,"Fall",39.5965,-74.176,"0701",20.27,293.8968
"154","NM20070901028",13,1,39084,103,"bay anchovy","Anchoa mitchilli",1,1.0092,58.9,"FL","W","",172,0.05,2007,"05-Oct-07",915,93.36,"Fall",39.5965,-74.176,"0701",20.27,293.8968
"155","NM20070901028",4,2,39053,103,"bay anchovy","Anchoa mitchilli",1,1.3527,62.1,"FL","W","",298,0.256,2007,"05-Oct-07",915,93.36,"Fall",39.5965,-74.176,"0701",20.27,293.8968
"156","NM20070901028",4,2,39051,103,"bay anchovy","Anchoa mitchilli",1,1.0094,56.7,"FL","W","",298,0.256,2007,"05-Oct-07",915,93.36,"Fall",39.5965,-74.176,"0701",20.27,293.8968
"157","NM20070901028",2,2,39042,103,"bay anchovy","Anchoa mitchilli",12,4.2688,NA,"","","",265,0.182,2007,"05-Oct-07",915,93.36,"Fall",39.5965,-74.176,"0701",20.27,293.8968
"158","NM20070901028",6,3,39069,103,"bay anchovy","Anchoa mitchilli",1,3.5218,79.8,"FL","W","",385,0.642,2007,"05-Oct-07",915,93.36,"Fall",39.5965,-74.176,"0701",20.27,293.8968
"159","NM20070901028",5,2,39058,103,"bay anchovy","Anchoa mitchilli",1,1.0785,59.1,"FL","W","",249,0.168,2007,"05-Oct-07",915,93.36,"Fall",39.5965,-74.176,"0701",20.27,293.8968
"160","NM20070901028",6,3,39067,103,"bay anchovy","Anchoa mitchilli",1,1.5236,65,"FL","W","",385,0.642,2007,"05-Oct-07",915,93.36,"Fall",39.5965,-74.176,"0701",20.27,293.8968
"161","NM20070901028",6,3,39066,103,"bay anchovy","Anchoa mitchilli",1,2.2832,72.6,"FL","W","",385,0.642,2007,"05-Oct-07",915,93.36,"Fall",39.5965,-74.176,"0701",20.27,293.8968
"162","NM20070901028",14,1,39087,103,"bay anchovy","Anchoa mitchilli",1,0.7624,56.3,"FL","W","MISSING EYES",190,0.058,2007,"05-Oct-07",915,93.36,"Fall",39.5965,-74.176,"0701",20.27,293.8968
"163","NM20070901028",5,2,39057,103,"bay anchovy","Anchoa mitchilli",2,0.9155,NA,"","","",249,0.168,2007,"05-Oct-07",915,93.36,"Fall",39.5965,-74.176,"0701",20.27,293.8968
"164","NM20070901028",4,2,39052,103,"bay anchovy","Anchoa mitchilli",1,1.4854,61.1,"FL","W","",298,0.256,2007,"05-Oct-07",915,93.36,"Fall",39.5965,-74.176,"0701",20.27,293.8968
"165","NM20070901028",3,2,39043,103,"bay anchovy","Anchoa mitchilli",1,0.3532,35.1,"TL","P","MISSING H AND T",276,0.202,2007,"05-Oct-07",915,93.36,"Fall",39.5965,-74.176,"0701",20.27,293.8968
"166","NM20070901028",8,3,39072,103,"bay anchovy","Anchoa mitchilli",1,0.4693,51.8,"FL","W","",401,0.644,2007,"05-Oct-07",915,93.36,"Fall",39.5965,-74.176,"0701",20.27,293.8968
"167","NM20070901028",9,3,39075,5000,"unidentified fish","Actinopterygii",1,17.8476,110.3,"TL","P","MISSING H & T. PIC OF OTO",384,0.67,2007,"05-Oct-07",915,93.36,"Fall",39.5965,-74.176,"0701",20.27,293.8968
"168","NM20070901028",15,1,39092,103,"bay anchovy","Anchoa mitchilli",1,1.2111,59.8,"FL","W","",163,0.044,2007,"05-Oct-07",915,93.36,"Fall",39.5965,-74.176,"0701",20.27,293.8968
"169","NM20070901028",15,1,39089,103,"bay anchovy","Anchoa mitchilli",1,0.4466,50.8,"FL","W","MISSING PARTS OF BODY",163,0.044,2007,"05-Oct-07",915,93.36,"Fall",39.5965,-74.176,"0701",20.27,293.8968
"170","NM20070901028",6,3,39064,103,"bay anchovy","Anchoa mitchilli",1,1.5333,63.8,"FL","W","",385,0.642,2007,"05-Oct-07",915,93.36,"Fall",39.5965,-74.176,"0701",20.27,293.8968
"171","NM20070901028",15,1,39088,103,"bay anchovy","Anchoa mitchilli",1,0.5473,45,"TL","P","MISSING TAIL",163,0.044,2007,"05-Oct-07",915,93.36,"Fall",39.5965,-74.176,"0701",20.27,293.8968
"172","NM20070901028",6,3,39063,103,"bay anchovy","Anchoa mitchilli",1,0.7064,52.8,"FL","W","",385,0.642,2007,"05-Oct-07",915,93.36,"Fall",39.5965,-74.176,"0701",20.27,293.8968
"173","NM20070901028",6,3,39062,7,"weakfish","Cynoscion regalis",1,30.1888,164.8,"TL","W","MISSING PIECES OF BODY",385,0.642,2007,"05-Oct-07",915,93.36,"Fall",39.5965,-74.176,"0701",20.27,293.8968
"174","NM20070901028",8,3,39073,103,"bay anchovy","Anchoa mitchilli",1,1.1119,52.1,"FL","W","",401,0.644,2007,"05-Oct-07",915,93.36,"Fall",39.5965,-74.176,"0701",20.27,293.8968
"175","NM20070901028",3,2,39047,103,"bay anchovy","Anchoa mitchilli",1,1.0086,56,"TL","P","MISSING H AND T",276,0.202,2007,"05-Oct-07",915,93.36,"Fall",39.5965,-74.176,"0701",20.27,293.8968
"176","NM20070901028",4,2,39054,103,"bay anchovy","Anchoa mitchilli",1,1.6882,65.6,"FL","W","",298,0.256,2007,"05-Oct-07",915,93.36,"Fall",39.5965,-74.176,"0701",20.27,293.8968
"177","NM20070901028",4,2,39050,103,"bay anchovy","Anchoa mitchilli",1,0.8949,54.9,"FL","W","",298,0.256,2007,"05-Oct-07",915,93.36,"Fall",39.5965,-74.176,"0701",20.27,293.8968
"178","NM20070901028",5,2,39056,1,"scup","Stenotomus chrysops",1,1.558,NA,"","","",249,0.168,2007,"05-Oct-07",915,93.36,"Fall",39.5965,-74.176,"0701",20.27,293.8968
"179","NM20070901028",15,1,39090,103,"bay anchovy","Anchoa mitchilli",1,0.4639,52.8,"FL","P","MISSING HEAD",163,0.044,2007,"05-Oct-07",915,93.36,"Fall",39.5965,-74.176,"0701",20.27,293.8968
"180","NM20070901028",4,2,39055,103,"bay anchovy","Anchoa mitchilli",5,5.8423,NA,"","W","",298,0.256,2007,"05-Oct-07",915,93.36,"Fall",39.5965,-74.176,"0701",20.27,293.8968
"181","NM20070901028",14,1,39086,103,"bay anchovy","Anchoa mitchilli",2,0.2356,NA,"","","",190,0.058,2007,"05-Oct-07",915,93.36,"Fall",39.5965,-74.176,"0701",20.27,293.8968
"182","NM20070901028",10,3,39079,5000,"unidentified fish","Actinopterygii",1,2.1129,53.3,"TL","P","MISSING H AND T",369,0.478,2007,"05-Oct-07",915,93.36,"Fall",39.5965,-74.176,"0701",20.27,293.8968
"183","NM20070901028",10,3,39078,103,"bay anchovy","Anchoa mitchilli",1,1.587,70.4,"FL","W","",369,0.478,2007,"05-Oct-07",915,93.36,"Fall",39.5965,-74.176,"0701",20.27,293.8968
"184","NM20070901028",11,1,39080,5000,"unidentified fish","Actinopterygii",1,0.3671,NA,"","","MUSH",166,0.054,2007,"05-Oct-07",915,93.36,"Fall",39.5965,-74.176,"0701",20.27,293.8968
"185","NM20070901028",5,2,39061,103,"bay anchovy","Anchoa mitchilli",1,0.9618,57.9,"FL","W","",249,0.168,2007,"05-Oct-07",915,93.36,"Fall",39.5965,-74.176,"0701",20.27,293.8968
"186","NM20070901028",3,2,39045,103,"bay anchovy","Anchoa mitchilli",1,0.685,50.1,"TL","P","MISSING H AND T",276,0.202,2007,"05-Oct-07",915,93.36,"Fall",39.5965,-74.176,"0701",20.27,293.8968
"187","NM20070901028",10,3,39077,103,"bay anchovy","Anchoa mitchilli",1,1.4651,59.1,"FL","W","",369,0.478,2007,"05-Oct-07",915,93.36,"Fall",39.5965,-74.176,"0701",20.27,293.8968
"188","NM20070901028",3,2,39048,103,"bay anchovy","Anchoa mitchilli",1,2.0797,NA,"","","",276,0.202,2007,"05-Oct-07",915,93.36,"Fall",39.5965,-74.176,"0701",20.27,293.8968
"189","NM20070901028",13,1,39083,103,"bay anchovy","Anchoa mitchilli",2,0.5818,NA,"","","",172,0.05,2007,"05-Oct-07",915,93.36,"Fall",39.5965,-74.176,"0701",20.27,293.8968
"190","NM20070901028",1,2,39041,103,"bay anchovy","Anchoa mitchilli",5,2.6057,NA,"","","",287,0.27,2007,"05-Oct-07",915,93.36,"Fall",39.5965,-74.176,"0701",20.27,293.8968
"191","NM20070901028",15,1,39091,103,"bay anchovy","Anchoa mitchilli",1,0.6718,52.4,"TL","P","MISSING H & T",163,0.044,2007,"05-Oct-07",915,93.36,"Fall",39.5965,-74.176,"0701",20.27,293.8968
"192","NM20070901028",12,1,39081,5000,"unidentified fish","Actinopterygii",1,0.3745,NA,"","","",178,0.058,2007,"05-Oct-07",915,93.36,"Fall",39.5965,-74.176,"0701",20.27,293.8968
"193","NM20070901028",3,2,39044,103,"bay anchovy","Anchoa mitchilli",1,0.9296,50.5,"TL","P","MISSING H AND T",276,0.202,2007,"05-Oct-07",915,93.36,"Fall",39.5965,-74.176,"0701",20.27,293.8968
"194","NM20070901028",5,2,39060,103,"bay anchovy","Anchoa mitchilli",1,0.835,56.2,"FL","W","",249,0.168,2007,"05-Oct-07",915,93.36,"Fall",39.5965,-74.176,"0701",20.27,293.8968
"195","NM20070901028",6,3,39065,103,"bay anchovy","Anchoa mitchilli",1,1.0269,56.4,"FL","W","",385,0.642,2007,"05-Oct-07",915,93.36,"Fall",39.5965,-74.176,"0701",20.27,293.8968
"196","NM20070901028",10,3,39076,103,"bay anchovy","Anchoa mitchilli",15,5.4676,NA,"","","",369,0.478,2007,"05-Oct-07",915,93.36,"Fall",39.5965,-74.176,"0701",20.27,293.8968
"197","NM20070901028",7,3,39070,103,"bay anchovy","Anchoa mitchilli",1,0.214,NA,"","","",377,0.546,2007,"05-Oct-07",915,93.36,"Fall",39.5965,-74.176,"0701",20.27,293.8968
"198","NM20070901028",12,1,39082,103,"bay anchovy","Anchoa mitchilli",6,2.7454,NA,"","","",178,0.058,2007,"05-Oct-07",915,93.36,"Fall",39.5965,-74.176,"0701",20.27,293.8968
"199","NM20070901028",8,3,39074,103,"bay anchovy","Anchoa mitchilli",1,1.2062,58.2,"FL","W","",401,0.644,2007,"05-Oct-07",915,93.36,"Fall",39.5965,-74.176,"0701",20.27,293.8968
"200","NM20070901028",3,2,39046,103,"bay anchovy","Anchoa mitchilli",1,1.0871,54.6,"TL","P","MISSING H AND T",276,0.202,2007,"05-Oct-07",915,93.36,"Fall",39.5965,-74.176,"0701",20.27,293.8968
"201","NM20070901028",8,3,39071,7,"weakfish","Cynoscion regalis",1,22.3341,126,"TL","P","MISSING T",401,0.644,2007,"05-Oct-07",915,93.36,"Fall",39.5965,-74.176,"0701",20.27,293.8968
"202","NM20070901028",6,3,39068,103,"bay anchovy","Anchoa mitchilli",9,10.4703,NA,"","","",385,0.642,2007,"05-Oct-07",915,93.36,"Fall",39.5965,-74.176,"0701",20.27,293.8968
"203","NM20070901028",4,2,39049,103,"bay anchovy","Anchoa mitchilli",11,5.7302,NA,"","P","MUSH ONLY",298,0.256,2007,"05-Oct-07",915,93.36,"Fall",39.5965,-74.176,"0701",20.27,293.8968
"204","NM20070901029",11,1,39105,699,"mysid","Neomysis americana",189,0.5452,NA,"","","",177,0.052,2007,"05-Oct-07",197,13.997,"Fall",39.57466667,-74.1955,"0701",19.75,293.8968
"205","NM20070901029",5,2,39096,103,"bay anchovy","Anchoa mitchilli",8,2.3741,NA,"","","",286,0.228,2007,"05-Oct-07",197,13.997,"Fall",39.57466667,-74.1955,"0701",19.75,293.8968
"206","NM20070901029",8,1,39101,103,"bay anchovy","Anchoa mitchilli",5,3.0781,NA,"","","",172,0.056,2007,"05-Oct-07",197,13.997,"Fall",39.57466667,-74.1955,"0701",19.75,293.8968
"207","NM20070901029",10,1,39104,103,"bay anchovy","Anchoa mitchilli",3,0.3954,NA,"","","",171,0.05,2007,"05-Oct-07",197,13.997,"Fall",39.57466667,-74.1955,"0701",19.75,293.8968
"208","NM20070901029",9,1,39103,103,"bay anchovy","Anchoa mitchilli",2,0.5033,NA,"","","",178,0.044,2007,"05-Oct-07",197,13.997,"Fall",39.57466667,-74.1955,"0701",19.75,293.8968
"209","NM20070901029",3,2,39094,5000,"unidentified fish","Actinopterygii",3,0.5343,NA,"","","MUSH",250,0.152,2007,"05-Oct-07",197,13.997,"Fall",39.57466667,-74.1955,"0701",19.75,293.8968
"210","NM20070901029",6,2,39099,103,"bay anchovy","Anchoa mitchilli",5,0.7467,NA,"","","",256,0.17,2007,"05-Oct-07",197,13.997,"Fall",39.57466667,-74.1955,"0701",19.75,293.8968
"211","NM20070901029",4,2,39095,998,"no catch","no catch",NA,NA,NA,"","","",281,0.22,2007,"05-Oct-07",197,13.997,"Fall",39.57466667,-74.1955,"0701",19.75,293.8968
"212","NM20070901029",7,1,39100,699,"mysid","Neomysis americana",38,0.2749,NA,"","","",163,0.046,2007,"05-Oct-07",197,13.997,"Fall",39.57466667,-74.1955,"0701",19.75,293.8968
"213","NM20070901029",9,1,39102,574,"unidentified mysid","Mysidae",10,0.0328,NA,"","","",178,0.044,2007,"05-Oct-07",197,13.997,"Fall",39.57466667,-74.1955,"0701",19.75,293.8968
"214","NM20070901029",2,2,39093,5000,"unidentified fish","Actinopterygii",1,0.0908,NA,"","","",302,0.26,2007,"05-Oct-07",197,13.997,"Fall",39.57466667,-74.1955,"0701",19.75,293.8968
"215","NM20070901029",6,2,39098,103,"bay anchovy","Anchoa mitchilli",1,0.7194,50.2,"TL","P","MISSING H AND T",256,0.17,2007,"05-Oct-07",197,13.997,"Fall",39.57466667,-74.1955,"0701",19.75,293.8968
"216","NM20070901029",6,2,39097,103,"bay anchovy","Anchoa mitchilli",1,0.6744,51.8,"TL","P","MISSING H AND T",256,0.17,2007,"05-Oct-07",197,13.997,"Fall",39.57466667,-74.1955,"0701",19.75,293.8968
"217","NM20070901030",7,2,39117,103,"bay anchovy","Anchoa mitchilli",1,0.9241,NA,"","","MUSH",241,0.156,2007,"05-Oct-07",479,40.792,"Fall",39.26866667,-74.52733333,"0701",20.68,293.8968
"218","NM20070901030",1,1,39106,5000,"unidentified fish","Actinopterygii",1,0.3279,NA,"","","",190,0.068,2007,"05-Oct-07",479,40.792,"Fall",39.26866667,-74.52733333,"0701",20.68,293.8968
"219","NM20070901030",6,2,39115,5000,"unidentified fish","Actinopterygii",1,0.039,NA,"","","",222,0.102,2007,"05-Oct-07",479,40.792,"Fall",39.26866667,-74.52733333,"0701",20.68,293.8968
"220","NM20070901030",9,2,39119,604,"sand shrimp","Crangon septemspinosa",2,0.1514,NA,"","","",255,0.176,2007,"05-Oct-07",479,40.792,"Fall",39.26866667,-74.52733333,"0701",20.68,293.8968
"221","NM20070901030",1,1,39107,103,"bay anchovy","Anchoa mitchilli",1,0.572,48.1,"FL","W","",190,0.068,2007,"05-Oct-07",479,40.792,"Fall",39.26866667,-74.52733333,"0701",20.68,293.8968
"222","NM20070901030",5,1,39113,574,"unidentified mysid","Mysidae",3,0.0264,NA,"","","",187,0.054,2007,"05-Oct-07",479,40.792,"Fall",39.26866667,-74.52733333,"0701",20.68,293.8968
"223","NM20070901030",3,1,39109,103,"bay anchovy","Anchoa mitchilli",3,0.7249,NA,"","","MUSH",184,0.062,2007,"05-Oct-07",479,40.792,"Fall",39.26866667,-74.52733333,"0701",20.68,293.8968
"224","NM20070901030",2,1,39108,5000,"unidentified fish","Actinopterygii",1,0.0668,NA,"","","MUSH",200,0.08,2007,"05-Oct-07",479,40.792,"Fall",39.26866667,-74.52733333,"0701",20.68,293.8968
"225","NM20070901030",9,2,39120,699,"mysid","Neomysis americana",236,0.5891,NA,"","","",255,0.176,2007,"05-Oct-07",479,40.792,"Fall",39.26866667,-74.52733333,"0701",20.68,293.8968
"226","NM20070901030",3,1,39110,574,"unidentified mysid","Mysidae",44,NA,NA,"","","",184,0.062,2007,"05-Oct-07",479,40.792,"Fall",39.26866667,-74.52733333,"0701",20.68,293.8968
"227","NM20070901030",5,1,39114,5000,"unidentified fish","Actinopterygii",1,0.0301,NA,"","","",187,0.054,2007,"05-Oct-07",479,40.792,"Fall",39.26866667,-74.52733333,"0701",20.68,293.8968
"228","NM20070901030",6,2,39116,574,"unidentified mysid","Mysidae",43,0.0769,NA,"","","",222,0.102,2007,"05-Oct-07",479,40.792,"Fall",39.26866667,-74.52733333,"0701",20.68,293.8968
"229","NM20070901030",4,1,39112,699,"mysid","Neomysis americana",38,0.1091,NA,"","","",209,0.09,2007,"05-Oct-07",479,40.792,"Fall",39.26866667,-74.52733333,"0701",20.68,293.8968
"230","NM20070901030",4,1,39111,103,"bay anchovy","Anchoa mitchilli",1,0.3779,42.9,"FL","W","",209,0.09,2007,"05-Oct-07",479,40.792,"Fall",39.26866667,-74.52733333,"0701",20.68,293.8968
"231","NM20070901030",8,2,39118,699,"mysid","Neomysis americana",109,0.5265,NA,"","","",256,0.146,2007,"05-Oct-07",479,40.792,"Fall",39.26866667,-74.52733333,"0701",20.68,293.8968
"232","NM20070901030",10,2,39121,699,"mysid","Neomysis americana",27,0.0887,NA,"","","",250,0.144,2007,"05-Oct-07",479,40.792,"Fall",39.26866667,-74.52733333,"0701",20.68,293.8968
"233","NM20070901031",7,1,39137,399,"common anchovies","Anchoa spp.",2,0.6641,NA,"","","BONES AND MUSH",169,0.045,2007,"06-Oct-07",533,39.06,"Fall",39.20283333,-74.625,"0701",21.25,293.8968
"234","NM20070901031",9,1,39139,103,"bay anchovy","Anchoa mitchilli",1,0.0032,NA,"","","OTOS ONLY",154,0.04,2007,"06-Oct-07",533,39.06,"Fall",39.20283333,-74.625,"0701",21.25,293.8968
"235","NM20070901031",1,2,39125,103,"bay anchovy","Anchoa mitchilli",1,0.7938,54.1,"FL","W","",311,0.3,2007,"06-Oct-07",533,39.06,"Fall",39.20283333,-74.625,"0701",21.25,293.8968
"236","NM20070901031",6,1,39135,103,"bay anchovy","Anchoa mitchilli",1,0.5742,60.8,"FL","W","",214,0.085,2007,"06-Oct-07",533,39.06,"Fall",39.20283333,-74.625,"0701",21.25,293.8968
"237","NM20070901031",10,1,39141,103,"bay anchovy","Anchoa mitchilli",3,0.5138,NA,"","","",190,0.07,2007,"06-Oct-07",533,39.06,"Fall",39.20283333,-74.625,"0701",21.25,293.8968
"238","NM20070901031",4,2,39130,103,"bay anchovy","Anchoa mitchilli",1,0.3057,NA,"","","",240,0.14,2007,"06-Oct-07",533,39.06,"Fall",39.20283333,-74.625,"0701",21.25,293.8968
"239","NM20070901031",7,1,39136,103,"bay anchovy","Anchoa mitchilli",1,0.7584,57.7,"FL","W","",169,0.045,2007,"06-Oct-07",533,39.06,"Fall",39.20283333,-74.625,"0701",21.25,293.8968
"240","NM20070901031",4,2,39131,103,"bay anchovy","Anchoa mitchilli",1,0.7633,57.4,"TL","P","MISSING TAIL",240,0.14,2007,"06-Oct-07",533,39.06,"Fall",39.20283333,-74.625,"0701",21.25,293.8968
"241","NM20070901031",2,2,39127,103,"bay anchovy","Anchoa mitchilli",2,0.5043,NA,"","","",228,0.125,2007,"06-Oct-07",533,39.06,"Fall",39.20283333,-74.625,"0701",21.25,293.8968
"242","NM20070901031",8,1,39138,699,"mysid","Neomysis americana",20,0.0422,NA,"","","",179,0.06,2007,"06-Oct-07",533,39.06,"Fall",39.20283333,-74.625,"0701",21.25,293.8968
"243","NM20070901031",5,2,39133,103,"bay anchovy","Anchoa mitchilli",1,0.2077,NA,"","","",258,0.155,2007,"06-Oct-07",533,39.06,"Fall",39.20283333,-74.625,"0701",21.25,293.8968
"244","NM20070901031",4,2,39132,103,"bay anchovy","Anchoa mitchilli",1,0.5331,57.4,"FL","W","",240,0.14,2007,"06-Oct-07",533,39.06,"Fall",39.20283333,-74.625,"0701",21.25,293.8968
"245","NM20070901031",9,1,39140,699,"mysid","Neomysis americana",64,0.0631,NA,"","","",154,0.04,2007,"06-Oct-07",533,39.06,"Fall",39.20283333,-74.625,"0701",21.25,293.8968
"246","NM20070901031",6,1,39134,103,"bay anchovy","Anchoa mitchilli",1,0.0861,NA,"","","",214,0.085,2007,"06-Oct-07",533,39.06,"Fall",39.20283333,-74.625,"0701",21.25,293.8968
