"","station","pdid","preyspeciescommon","preyspecieslatin","length_mm_pd","weight_kg_pd","year","date","count","biomass_kg","season","lat","long","bottomwatertemp_c","stratumarea_km2","pyamtw","pyamtn","area"
"163","CM20020901009",3,"unidentified material","unidentified material",74,0.006,2002,"15-Sep-02",3,0.018,"September",38.98,-76.39,24.34,103.20896873,0.001,1,"CB"
"164","CM20020901010",1,"bay anchovy","Anchoa mitchilli",290,0.258,2002,"16-Sep-02",4,0.684,"September",39.08,-76.32,24.11,103.20896873,0.711,8,"CB"
"165","CM20020901010",1,"unidentified material","unidentified material",290,0.258,2002,"16-Sep-02",4,0.684,"September",39.08,-76.32,24.11,103.20896873,0.089,0,"CB"
"166","CM20020901010",2,"bay anchovy","Anchoa mitchilli",268,0.198,2002,"16-Sep-02",4,0.684,"September",39.08,-76.32,24.11,103.20896873,1.778,8,"CB"
"167","CM20020901010",3,"bay anchovy","Anchoa mitchilli",279,0.224,2002,"16-Sep-02",4,0.684,"September",39.08,-76.32,24.11,103.20896873,0.495,3,"CB"
"168","CM20020901016",1,"bay anchovy","Anchoa mitchilli",388,0.55,2002,"17-Sep-02",14,2.71,"September",38.92,-76.43,24.14,267.79931142,0.432,3,"CB"
"169","CM20020901016",1,"isopod (Livoneca redmanii)","Livoneca redmanii",388,0.55,2002,"17-Sep-02",14,2.71,"September",38.92,-76.43,24.14,267.79931142,0.033,1,"CB"
"170","CM20020901016",1,"unidentified fish","Actinopterygii",388,0.55,2002,"17-Sep-02",14,2.71,"September",38.92,-76.43,24.14,267.79931142,0.131,1,"CB"
"171","CM20020901016",1,"weakfish","Cynoscion regalis",388,0.55,2002,"17-Sep-02",14,2.71,"September",38.92,-76.43,24.14,267.79931142,3.667,2,"CB"
"172","CM20020901016",10,"mysid","Neomysis americana",48,0.002,2002,"17-Sep-02",14,2.71,"September",38.92,-76.43,24.14,267.79931142,0.014,12,"CB"
"173","CM20020901016",11,"no catch","no catch",54,0.002,2002,"17-Sep-02",14,2.71,"September",38.92,-76.43,24.14,267.79931142,0,0,"CB"
"174","CM20020901016",12,"bay anchovy","Anchoa mitchilli",77,0.006,2002,"17-Sep-02",14,2.71,"September",38.92,-76.43,24.14,267.79931142,0.507,2,"CB"
"175","CM20020901016",2,"blue crab, sex unknown","Callinectes sapidus",441,0.804,2002,"17-Sep-02",14,2.71,"September",38.92,-76.43,24.14,267.79931142,3.098,2,"CB"
"176","CM20020901016",3,"bay anchovy","Anchoa mitchilli",268,0.21,2002,"17-Sep-02",14,2.71,"September",38.92,-76.43,24.14,267.79931142,1.65,9,"CB"
"177","CM20020901016",3,"unidentified material","unidentified material",268,0.21,2002,"17-Sep-02",14,2.71,"September",38.92,-76.43,24.14,267.79931142,0.499,0,"CB"
"178","CM20020901016",4,"bay anchovy","Anchoa mitchilli",316,0.276,2002,"17-Sep-02",14,2.71,"September",38.92,-76.43,24.14,267.79931142,0.076,2,"CB"
"179","CM20020901016",4,"unidentified material","unidentified material",316,0.276,2002,"17-Sep-02",14,2.71,"September",38.92,-76.43,24.14,267.79931142,0.198,1,"CB"
"180","CM20020901016",5,"bay anchovy","Anchoa mitchilli",317,0.312,2002,"17-Sep-02",14,2.71,"September",38.92,-76.43,24.14,267.79931142,0.037,2,"CB"
"181","CM20020901016",6,"bay anchovy","Anchoa mitchilli",246,0.176,2002,"17-Sep-02",14,2.71,"September",38.92,-76.43,24.14,267.79931142,0.266,4,"CB"
"182","CM20020901016",7,"bay anchovy","Anchoa mitchilli",228,0.122,2002,"17-Sep-02",14,2.71,"September",38.92,-76.43,24.14,267.79931142,2.019,10,"CB"
"183","CM20020901016",7,"unidentified material","unidentified material",228,0.122,2002,"17-Sep-02",14,2.71,"September",38.92,-76.43,24.14,267.79931142,0.187,0,"CB"
"184","CM20020901016",8,"bay anchovy","Anchoa mitchilli",89,0.008,2002,"17-Sep-02",14,2.71,"September",38.92,-76.43,24.14,267.79931142,0.743,2,"CB"
"185","CM20020901016",9,"bay anchovy","Anchoa mitchilli",122,0.016,2002,"17-Sep-02",14,2.71,"September",38.92,-76.43,24.14,267.79931142,0.502,3,"CB"
"186","CM20020901017",1,"bay anchovy","Anchoa mitchilli",294,0.256,2002,"17-Sep-02",20,2.096,"September",38.77,-76.49,24.35,267.79931142,0.513,5,"CB"
"187","CM20020901017",10,"bay anchovy","Anchoa mitchilli",160,0.042,2002,"17-Sep-02",20,2.096,"September",38.77,-76.49,24.35,267.79931142,0.978,4,"CB"
"188","CM20020901017",11,"bay anchovy","Anchoa mitchilli",233,0.138,2002,"17-Sep-02",20,2.096,"September",38.77,-76.49,24.35,267.79931142,1.961,10,"CB"
"189","CM20020901017",11,"unidentified material","unidentified material",233,0.138,2002,"17-Sep-02",20,2.096,"September",38.77,-76.49,24.35,267.79931142,0.607,0,"CB"
"190","CM20020901017",12,"bay anchovy","Anchoa mitchilli",225,0.112,2002,"17-Sep-02",20,2.096,"September",38.77,-76.49,24.35,267.79931142,0.672,2,"CB"
"191","CM20020901017",13,"mysid","Neomysis americana",62,0.004,2002,"17-Sep-02",20,2.096,"September",38.77,-76.49,24.35,267.79931142,0.007,2,"CB"
"192","CM20020901017",2,"no catch","no catch",270,0.216,2002,"17-Sep-02",20,2.096,"September",38.77,-76.49,24.35,267.79931142,0,0,"CB"
"193","CM20020901017",3,"bay anchovy","Anchoa mitchilli",313,0.304,2002,"17-Sep-02",20,2.096,"September",38.77,-76.49,24.35,267.79931142,0.84,1,"CB"
"194","CM20020901017",3,"isopod (Livoneca redmanii)","Livoneca redmanii",313,0.304,2002,"17-Sep-02",20,2.096,"September",38.77,-76.49,24.35,267.79931142,0.024,1,"CB"
"195","CM20020901017",3,"unidentified material","unidentified material",313,0.304,2002,"17-Sep-02",20,2.096,"September",38.77,-76.49,24.35,267.79931142,0.062,0,"CB"
"196","CM20020901017",4,"bay anchovy","Anchoa mitchilli",269,0.21,2002,"17-Sep-02",20,2.096,"September",38.77,-76.49,24.35,267.79931142,0.406,4,"CB"
"197","CM20020901017",5,"bay anchovy","Anchoa mitchilli",331,0.344,2002,"17-Sep-02",20,2.096,"September",38.77,-76.49,24.35,267.79931142,1.615,5,"CB"
"198","CM20020901017",6,"bay anchovy","Anchoa mitchilli",152,0.028,2002,"17-Sep-02",20,2.096,"September",38.77,-76.49,24.35,267.79931142,0.294,2,"CB"
"199","CM20020901017",7,"bay anchovy","Anchoa mitchilli",145,0.026,2002,"17-Sep-02",20,2.096,"September",38.77,-76.49,24.35,267.79931142,0.465,2,"CB"
"200","CM20020901017",7,"unidentified material","unidentified material",145,0.026,2002,"17-Sep-02",20,2.096,"September",38.77,-76.49,24.35,267.79931142,0.159,0,"CB"
"201","CM20020901017",8,"bay anchovy","Anchoa mitchilli",142,0.026,2002,"17-Sep-02",20,2.096,"September",38.77,-76.49,24.35,267.79931142,1.029,5,"CB"
"202","CM20020901017",9,"bay anchovy","Anchoa mitchilli",146,0.036,2002,"17-Sep-02",20,2.096,"September",38.77,-76.49,24.35,267.79931142,1.555,7,"CB"
"203","CM20020901018",1,"bay anchovy","Anchoa mitchilli",258,0.186,2002,"17-Sep-02",3,0.7,"September",38.81,-76.38,24.35,391.58137113,0.475,4,"CB"
"204","CM20020901018",1,"unidentified material","unidentified material",258,0.186,2002,"17-Sep-02",3,0.7,"September",38.81,-76.38,24.35,391.58137113,0.039,0,"CB"
"205","CM20020901018",2,"no catch","no catch",348,0.394,2002,"17-Sep-02",3,0.7,"September",38.81,-76.38,24.35,391.58137113,0,0,"CB"
"206","CM20020901018",3,"bay anchovy","Anchoa mitchilli",231,0.12,2002,"17-Sep-02",3,0.7,"September",38.81,-76.38,24.35,391.58137113,0.78,5,"CB"
"207","CM20020901018",3,"unidentified material","unidentified material",231,0.12,2002,"17-Sep-02",3,0.7,"September",38.81,-76.38,24.35,391.58137113,0.157,0,"CB"
"208","CM20020901019",1,"no catch","no catch",89,0.008,2002,"14-Sep-02",6,0.032,"September",38.64,-76.44,25.08,391.58137113,0,0,"CB"
"209","CM20020901019",2,"mysid","Neomysis americana",56,0.002,2002,"14-Sep-02",6,0.032,"September",38.64,-76.44,25.08,391.58137113,0.012,5,"CB"
"210","CM20020901019",3,"mysid","Neomysis americana",72,0.003,2002,"14-Sep-02",6,0.032,"September",38.64,-76.44,25.08,391.58137113,0.006,15,"CB"
"211","CM20020901019",4,"bay anchovy","Anchoa mitchilli",86,0.008,2002,"14-Sep-02",6,0.032,"September",38.64,-76.44,25.08,391.58137113,0.238,3,"CB"
"212","CM20020901019",5,"bay anchovy","Anchoa mitchilli",86,0.006,2002,"14-Sep-02",6,0.032,"September",38.64,-76.44,25.08,391.58137113,0.296,1,"CB"
"213","CM20020901020",1,"bay anchovy","Anchoa mitchilli",346,0.4,2002,"17-Sep-02",9,1.252,"September",38.92,-76.41,24.26,391.58137113,1.969,7,"CB"
"214","CM20020901020",1,"unidentified material","unidentified material",346,0.4,2002,"17-Sep-02",9,1.252,"September",38.92,-76.41,24.26,391.58137113,0.328,0,"CB"
"215","CM20020901020",2,"bay anchovy","Anchoa mitchilli",328,0.33,2002,"17-Sep-02",9,1.252,"September",38.92,-76.41,24.26,391.58137113,4.632,11,"CB"
"216","CM20020901020",2,"isopod (Livoneca redmanii)","Livoneca redmanii",328,0.33,2002,"17-Sep-02",9,1.252,"September",38.92,-76.41,24.26,391.58137113,0.015,1,"CB"
"217","CM20020901020",2,"unidentified material","unidentified material",328,0.33,2002,"17-Sep-02",9,1.252,"September",38.92,-76.41,24.26,391.58137113,0.563,1,"CB"
"218","CM20020901020",3,"bay anchovy","Anchoa mitchilli",282,0.25,2002,"17-Sep-02",9,1.252,"September",38.92,-76.41,24.26,391.58137113,2.882,4,"CB"
"219","CM20020901020",3,"unidentified material","unidentified material",282,0.25,2002,"17-Sep-02",9,1.252,"September",38.92,-76.41,24.26,391.58137113,0.384,1,"CB"
"220","CM20020901020",4,"bay anchovy","Anchoa mitchilli",228,0.126,2002,"17-Sep-02",9,1.252,"September",38.92,-76.41,24.26,391.58137113,1.185,5,"CB"
"221","CM20020901020",5,"bay anchovy","Anchoa mitchilli",174,0.064,2002,"17-Sep-02",9,1.252,"September",38.92,-76.41,24.26,391.58137113,1.17,6,"CB"
"222","CM20020901020",6,"bay anchovy","Anchoa mitchilli",186,0.064,2002,"17-Sep-02",9,1.252,"September",38.92,-76.41,24.26,391.58137113,1.207,5,"CB"
"223","CM20020901020",6,"unidentified material","unidentified material",186,0.064,2002,"17-Sep-02",9,1.252,"September",38.92,-76.41,24.26,391.58137113,0.084,1,"CB"
"224","CM20020901020",7,"mysid","Neomysis americana",80,0.006,2002,"17-Sep-02",9,1.252,"September",38.92,-76.41,24.26,391.58137113,0.009,3,"CB"
"225","CM20020901020",8,"bay anchovy","Anchoa mitchilli",82,0.004,2002,"17-Sep-02",9,1.252,"September",38.92,-76.41,24.26,391.58137113,0.658,1,"CB"
"226","CM20020901020",9,"no catch","no catch",89,0.008,2002,"17-Sep-02",9,1.252,"September",38.92,-76.41,24.26,391.58137113,0,0,"CB"
"227","CM20020901024",1,"bay anchovy","Anchoa mitchilli",140,0.024,2002,"14-Sep-02",4,0.054,"September",38.67,-76.42,25.18,126.98959108,0.57,3,"CB"
"228","CM20020901024",2,"mysid","Neomysis americana",100,0.012,2002,"14-Sep-02",4,0.054,"September",38.67,-76.42,25.18,126.98959108,0.136,32,"CB"
"229","CM20020901024",2,"unidentified fish","Actinopterygii",100,0.012,2002,"14-Sep-02",4,0.054,"September",38.67,-76.42,25.18,126.98959108,0.035,1,"CB"
"230","CM20020901024",3,"unidentified material","unidentified material",102,0.01,2002,"14-Sep-02",4,0.054,"September",38.67,-76.42,25.18,126.98959108,0.013,1,"CB"
"231","CM20020901024",4,"bay anchovy","Anchoa mitchilli",94,0.008,2002,"14-Sep-02",4,0.054,"September",38.67,-76.42,25.18,126.98959108,0.302,1,"CB"
"232","CM20020901031",1,"mysid","Neomysis americana",52,0.002,2002,"18-Sep-02",2,0.004,"September",38.06,-76.12,23.97,545.77591979,0.033,5,"CB"
"233","CM20020901031",2,"mysid","Neomysis americana",40,0.002,2002,"18-Sep-02",2,0.004,"September",38.06,-76.12,23.97,545.77591979,0.003,1,"CB"
"234","CM20020901034",1,"mysid","Neomysis americana",58,0.002,2002,"18-Sep-02",1,0.002,"September",37.92,-76.12,24.67,434.82707912,0.008,3,"CB"
"235","CM20020901035",1,"bay anchovy","Anchoa mitchilli",253,0.186,2002,"18-Sep-02",24,1.963,"September",37.96,-76.22,24.36,434.82707912,0.059,2,"CB"
"236","CM20020901035",1,"unidentified material","unidentified material",253,0.186,2002,"18-Sep-02",24,1.963,"September",37.96,-76.22,24.36,434.82707912,0.184,0,"CB"
"237","CM20020901035",10,"bay anchovy","Anchoa mitchilli",151,0.034,2002,"18-Sep-02",24,1.963,"September",37.96,-76.22,24.36,434.82707912,0.082,2,"CB"
"238","CM20020901035",10,"unidentified material","unidentified material",151,0.034,2002,"18-Sep-02",24,1.963,"September",37.96,-76.22,24.36,434.82707912,0.29,0,"CB"
"239","CM20020901035",11,"bay anchovy","Anchoa mitchilli",163,0.044,2002,"18-Sep-02",24,1.963,"September",37.96,-76.22,24.36,434.82707912,0.627,3,"CB"
"240","CM20020901035",11,"unidentified material","unidentified material",163,0.044,2002,"18-Sep-02",24,1.963,"September",37.96,-76.22,24.36,434.82707912,0.132,1,"CB"
"241","CM20020901035",12,"bay anchovy","Anchoa mitchilli",162,0.044,2002,"18-Sep-02",24,1.963,"September",37.96,-76.22,24.36,434.82707912,1.156,6,"CB"
"242","CM20020901035",13,"unidentified material","unidentified material",146,0.032,2002,"18-Sep-02",24,1.963,"September",37.96,-76.22,24.36,434.82707912,0.017,0,"CB"
"243","CM20020901035",14,"bay anchovy","Anchoa mitchilli",138,0.028,2002,"18-Sep-02",24,1.963,"September",37.96,-76.22,24.36,434.82707912,0.289,2,"CB"
"244","CM20020901035",14,"unidentified fish","Actinopterygii",138,0.028,2002,"18-Sep-02",24,1.963,"September",37.96,-76.22,24.36,434.82707912,0.032,1,"CB"
"245","CM20020901035",14,"unidentified material","unidentified material",138,0.028,2002,"18-Sep-02",24,1.963,"September",37.96,-76.22,24.36,434.82707912,0.17,0,"CB"
"246","CM20020901035",3,"unidentified material","unidentified material",276,0.204,2002,"18-Sep-02",24,1.963,"September",37.96,-76.22,24.36,434.82707912,0.087,1,"CB"
"247","CM20020901035",4,"bay anchovy","Anchoa mitchilli",241,0.162,2002,"18-Sep-02",24,1.963,"September",37.96,-76.22,24.36,434.82707912,0.006,2,"CB"
"248","CM20020901035",4,"unidentified material","unidentified material",241,0.162,2002,"18-Sep-02",24,1.963,"September",37.96,-76.22,24.36,434.82707912,0.005,1,"CB"
"249","CM20020901036",1,"no catch","no catch",244,0.148,2002,"13-Sep-02",3,0.258,"September",38.06,-76.24,24.68,434.82707912,0,0,"CB"
"250","CM20020901036",3,"bay anchovy","Anchoa mitchilli",156,0.04,2002,"13-Sep-02",3,0.258,"September",38.06,-76.24,24.68,434.82707912,0.077,1,"CB"
"251","CM20020901037",1,"isopod (Livoneca redmanii)","Livoneca redmanii",281,0.234,2002,"17-Sep-02",51,4.16,"September",38.29,-76.35,24.49,434.82707912,0.039,1,"CB"
"252","CM20020901037",1,"spot","Leiostomus xanthurus",281,0.234,2002,"17-Sep-02",51,4.16,"September",38.29,-76.35,24.49,434.82707912,0.084,1,"CB"
"253","CM20020901037",11,"bay anchovy","Anchoa mitchilli",196,0.076,2002,"17-Sep-02",51,4.16,"September",38.29,-76.35,24.49,434.82707912,0.027,1,"CB"
"254","CM20020901037",11,"unidentified material","unidentified material",196,0.076,2002,"17-Sep-02",51,4.16,"September",38.29,-76.35,24.49,434.82707912,0.127,1,"CB"
"255","CM20020901037",13,"bay anchovy","Anchoa mitchilli",146,0.03,2002,"17-Sep-02",51,4.16,"September",38.29,-76.35,24.49,434.82707912,0.001,1,"CB"
"256","CM20020901037",13,"unidentified material","unidentified material",146,0.03,2002,"17-Sep-02",51,4.16,"September",38.29,-76.35,24.49,434.82707912,0.023,0,"CB"
"257","CM20020901037",15,"unidentified material","unidentified material",148,0.04,2002,"17-Sep-02",51,4.16,"September",38.29,-76.35,24.49,434.82707912,0.005,0,"CB"
"258","CM20020901037",16,"unidentified material","unidentified material",141,0.034,2002,"17-Sep-02",51,4.16,"September",38.29,-76.35,24.49,434.82707912,0.179,1,"CB"
"259","CM20020901037",17,"bay anchovy","Anchoa mitchilli",114,0.018,2002,"17-Sep-02",51,4.16,"September",38.29,-76.35,24.49,434.82707912,0.008,1,"CB"
"260","CM20020901037",17,"unidentified material","unidentified material",114,0.018,2002,"17-Sep-02",51,4.16,"September",38.29,-76.35,24.49,434.82707912,0.111,1,"CB"
"261","CM20020901037",18,"mysid","Neomysis americana",54,0.003,2002,"17-Sep-02",51,4.16,"September",38.29,-76.35,24.49,434.82707912,0.022,11,"CB"
"262","CM20020901037",19,"unidentified material","unidentified material",68,0.004,2002,"17-Sep-02",51,4.16,"September",38.29,-76.35,24.49,434.82707912,0.002,1,"CB"
"263","CM20020901037",20,"unidentified material","unidentified material",44,0.002,2002,"17-Sep-02",51,4.16,"September",38.29,-76.35,24.49,434.82707912,0.002,0,"CB"
"264","CM20020901038",1,"isopod (Livoneca redmanii)","Livoneca redmanii",248,0.176,2002,"18-Sep-02",55,3.097,"September",38.01,-76.23,24.47,434.82707912,0.003,1,"CB"
"265","CM20020901038",1,"unidentified material","unidentified material",248,0.176,2002,"18-Sep-02",55,3.097,"September",38.01,-76.23,24.47,434.82707912,0.197,0,"CB"
"266","CM20020901038",10,"bay anchovy","Anchoa mitchilli",136,0.026,2002,"18-Sep-02",55,3.097,"September",38.01,-76.23,24.47,434.82707912,0.407,3,"CB"
"267","CM20020901038",10,"unidentified material","unidentified material",136,0.026,2002,"18-Sep-02",55,3.097,"September",38.01,-76.23,24.47,434.82707912,0.064,1,"CB"
"268","CM20020901038",11,"unidentified fish","Actinopterygii",141,0.03,2002,"18-Sep-02",55,3.097,"September",38.01,-76.23,24.47,434.82707912,0.03,1,"CB"
"269","CM20020901038",14,"bay anchovy","Anchoa mitchilli",144,0.028,2002,"18-Sep-02",55,3.097,"September",38.01,-76.23,24.47,434.82707912,0.083,1,"CB"
"270","CM20020901038",14,"unidentified material","unidentified material",144,0.028,2002,"18-Sep-02",55,3.097,"September",38.01,-76.23,24.47,434.82707912,0.116,1,"CB"
"271","CM20020901038",15,"unidentified material","unidentified material",172,0.056,2002,"18-Sep-02",55,3.097,"September",38.01,-76.23,24.47,434.82707912,0.102,0,"CB"
"272","CM20020901038",5,"bay anchovy","Anchoa mitchilli",226,0.12,2002,"18-Sep-02",55,3.097,"September",38.01,-76.23,24.47,434.82707912,0.756,1,"CB"
"273","CM20020901038",6,"bay anchovy","Anchoa mitchilli",148,0.03,2002,"18-Sep-02",55,3.097,"September",38.01,-76.23,24.47,434.82707912,0.279,1,"CB"
"274","CM20020901038",6,"isopod (Livoneca redmanii)","Livoneca redmanii",148,0.03,2002,"18-Sep-02",55,3.097,"September",38.01,-76.23,24.47,434.82707912,0.032,1,"CB"
"275","CM20020901038",6,"unidentified fish","Actinopterygii",148,0.03,2002,"18-Sep-02",55,3.097,"September",38.01,-76.23,24.47,434.82707912,0.036,1,"CB"
"276","CM20020901039",1,"no catch","no catch",88,0.004,2002,"13-Sep-02",25,4.984,"September",38.18,-76.27,24.84,434.82707912,0,0,"CB"
"277","CM20020901039",16,"mantis shrimp","Squilla empusa",322,0.316,2002,"13-Sep-02",25,4.984,"September",38.18,-76.27,24.84,434.82707912,0.953,1,"CB"
"278","CM20020901039",16,"unidentified hydroid","Cnidaria",322,0.316,2002,"13-Sep-02",25,4.984,"September",38.18,-76.27,24.84,434.82707912,0.055,1,"CB"
"279","CM20020901039",2,"bay anchovy","Anchoa mitchilli",94,0.01,2002,"13-Sep-02",25,4.984,"September",38.18,-76.27,24.84,434.82707912,0.25,1,"CB"
"280","CM20020901039",24,"bay anchovy","Anchoa mitchilli",129,0.024,2002,"13-Sep-02",25,4.984,"September",38.18,-76.27,24.84,434.82707912,0.329,3,"CB"
"281","CM20020901039",25,"mysid","Neomysis americana",48,0.002,2002,"13-Sep-02",25,4.984,"September",38.18,-76.27,24.84,434.82707912,0.006,3,"CB"
"282","CM20020901039",3,"no catch","no catch",59,0.002,2002,"13-Sep-02",25,4.984,"September",38.18,-76.27,24.84,434.82707912,0,0,"CB"
"283","CM20020901040",1,"unidentified material","unidentified material",263,0.176,2002,"18-Sep-02",2,0.202,"September",37.96,-76.18,24.43,20.21353624,0.172,1,"CB"
"284","CM20020901040",2,"bay anchovy","Anchoa mitchilli",136,0.026,2002,"18-Sep-02",2,0.202,"September",37.96,-76.18,24.43,20.21353624,0.099,1,"CB"
"285","CM20020901040",2,"unidentified material","unidentified material",136,0.026,2002,"18-Sep-02",2,0.202,"September",37.96,-76.18,24.43,20.21353624,0.103,0,"CB"
"286","CM20020901041",1,"bay anchovy","Anchoa mitchilli",220,0.11,2002,"14-Sep-02",21,0.859,"September",38.36,-76.33,24.86,20.21353624,0.308,1,"CB"
"287","CM20020901041",10,"bay anchovy","Anchoa mitchilli",91,0.008,2002,"14-Sep-02",21,0.859,"September",38.36,-76.33,24.86,20.21353624,0.233,1,"CB"
"288","CM20020901041",3,"bay anchovy","Anchoa mitchilli",156,0.038,2002,"14-Sep-02",21,0.859,"September",38.36,-76.33,24.86,20.21353624,1.162,4,"CB"
"289","CM20020901041",4,"unidentified material","unidentified material",163,0.038,2002,"14-Sep-02",21,0.859,"September",38.36,-76.33,24.86,20.21353624,0.008,1,"CB"
"290","CM20020901041",5,"bay anchovy","Anchoa mitchilli",166,0.046,2002,"14-Sep-02",21,0.859,"September",38.36,-76.33,24.86,20.21353624,0.211,1,"CB"
"291","CM20020901041",5,"mantis shrimp","Squilla empusa",166,0.046,2002,"14-Sep-02",21,0.859,"September",38.36,-76.33,24.86,20.21353624,0.025,1,"CB"
"292","CM20020901041",6,"mysid","Neomysis americana",86,0.006,2002,"14-Sep-02",21,0.859,"September",38.36,-76.33,24.86,20.21353624,0.175,94,"CB"
"293","CM20020901041",7,"unidentified material","unidentified material",82,0.004,2002,"14-Sep-02",21,0.859,"September",38.36,-76.33,24.86,20.21353624,0.002,1,"CB"
"294","CM20020901041",8,"mysid","Neomysis americana",85,0.006,2002,"14-Sep-02",21,0.859,"September",38.36,-76.33,24.86,20.21353624,0.352,107,"CB"
"295","CM20020901041",9,"bay anchovy","Anchoa mitchilli",84,0.006,2002,"14-Sep-02",21,0.859,"September",38.36,-76.33,24.86,20.21353624,0.529,1,"CB"
"296","CM20020901042",2,"bay anchovy","Anchoa mitchilli",159,0.042,2002,"17-Sep-02",7,0.28,"September",38.21,-76.22,24.95,20.21353624,0.511,4,"CB"
"297","CM20020901042",3,"mysid","Neomysis americana",51,0.002,2002,"17-Sep-02",7,0.28,"September",38.21,-76.22,24.95,20.21353624,0.002,2,"CB"
"298","CM20020901042",4,"mysid","Neomysis americana",74,0.004,2002,"17-Sep-02",7,0.28,"September",38.21,-76.22,24.95,20.21353624,0.005,2,"CB"
"299","CM20020901042",5,"mysid","Neomysis americana",62,0.002,2002,"17-Sep-02",7,0.28,"September",38.21,-76.22,24.95,20.21353624,0.026,9,"CB"
"300","CM20020901042",6,"mysid","Neomysis americana",72,0.004,2002,"17-Sep-02",7,0.28,"September",38.21,-76.22,24.95,20.21353624,0.081,32,"CB"
"301","CM20020901042",7,"mysid","Neomysis americana",50,0.002,2002,"17-Sep-02",7,0.28,"September",38.21,-76.22,24.95,20.21353624,0.017,9,"CB"
